time,anom_recon_median,anom_recon_lo_raw,anom_recon_hi_raw,anom_recon_lo_smooth,anom_recon_hi_smooth,abs_recon_median,abs_recon_lo_raw,abs_recon_hi_raw,abs_recon_lo_smooth,abs_recon_hi_smooth,anom_cmip6_truth,abs_cmip6_truth,anom_recon_model_src,abs_recon_model_src,anom_recon_roll_model_src,abs_recon_roll_model_src,OLS_Recon,MME,Naive,anom_ref_MMM,anom_ref_IAP,anom_ref_GT-OI,anom_ref_UTAS,anom_ref_SJTU-GR,anom_ref_UW,anom_ref_GT-ML,anom_ref_SJTU-JW,anom_ref_SJTU-HZ
2001/1/15,-0.000412,-0.000674,-0.00015,-0.000627,-0.000197,0.251797,0.251535,0.25206,0.251582,0.252013,-0.001191,0.253734,-0.001054,0.25387,-0.00123643,0.25368793,-0.001263201,-0.000993708,-0.001069621,-0.000614,-6.58E-04,-4.50E-04,-8.50E-04,-1.01E-03,-2.05E-04,4.84E-04,-1.70E-04,1.17E-04
2001/2/15,-0.000169,-0.000627,0.000289,-0.00039,0.000051,0.25204,0.251582,0.252498,0.25182,0.252261,-0.001273,0.253651,-0.001479,0.253446,-0.00113476,0.2537896,-0.001015828,-0.000940083,-0.003224823,-0.000552,-7.93E-04,-8.56E-04,-1.06E-03,-1.44E-03,-3.57E-04,-5.22E-04,-2.22E-04,2.11E-04
2001/3/15,-0.000375,-0.000687,-0.000064,-0.000588,-0.000163,0.251834,0.251522,0.252146,0.251621,0.252047,-0.00115,0.253775,-0.000866,0.254058,-0.00112156,0.25380279,-0.001317769,-0.000929561,-0.001492288,-0.000573,-7.93E-04,-8.56E-04,-1.06E-03,-1.44E-03,-3.57E-04,-5.22E-04,-2.22E-04,2.11E-04
2001/4/15,-0.000605,-0.000847,-0.000362,-0.000825,-0.000384,0.251605,0.251363,0.251847,0.251385,0.251825,-0.001149,0.253775,-0.000929,0.253995,-0.00123476,0.2536896,-0.001506113,-0.000911296,-0.003567086,-0.000583,-7.93E-04,-8.56E-04,-1.06E-03,-1.44E-03,-3.57E-04,-5.22E-04,-2.22E-04,2.11E-04
2001/5/15,-0.000964,-0.001217,-0.000711,-0.001183,-0.000745,0.251245,0.250993,0.251498,0.251026,0.251464,-0.001315,0.253609,-0.001187,0.253738,-0.00135078,0.25357357,-0.000966694,-0.000953633,-0.003762974,-0.000606,-7.93E-04,-8.56E-04,-1.06E-03,-1.44E-03,-3.57E-04,-5.22E-04,-2.22E-04,2.11E-04
2001/6/15,-0.000856,-0.000947,-0.000765,-0.001078,-0.000634,0.251353,0.251262,0.251445,0.251131,0.251575,-0.001021,0.253903,-0.001346,0.253578,-0.00120816,0.25371619,-0.001724668,-0.000961918,-0.004400653,-0.00064,-7.93E-04,-8.56E-04,-1.06E-03,-1.44E-03,-3.57E-04,-5.22E-04,-2.22E-04,2.11E-04
2001/7/15,-0.000633,-0.000776,-0.000491,-0.000861,-0.000406,0.251576,0.251433,0.251719,0.251348,0.251803,-0.000958,0.253967,-0.000945,0.253979,-0.00080625,0.25411811,-0.001507926,-0.000976011,-0.003465649,-0.000669,-7.93E-04,-8.56E-04,-1.06E-03,-1.44E-03,-3.57E-04,-5.22E-04,-2.22E-04,2.11E-04
2001/8/15,-0.001017,-0.00122,-0.000815,-0.001245,-0.000789,0.251192,0.25099,0.251395,0.250964,0.25142,-0.00104,0.253884,-0.000762,0.254162,-0.00085199,0.25407236,-0.001785361,-0.000993325,-0.001531613,-0.000676,-7.93E-04,-8.56E-04,-1.06E-03,-1.44E-03,-3.57E-04,-5.22E-04,-2.22E-04,2.11E-04
2001/9/15,-0.001171,-0.001328,-0.001014,-0.001399,-0.000943,0.251038,0.250882,0.251195,0.250811,0.251266,-0.001309,0.253615,-0.000897,0.254027,-0.0012021,0.25372226,-0.002040055,-0.001037997,-0.001239025,-0.000695,-7.93E-04,-8.56E-04,-1.06E-03,-1.44E-03,-3.57E-04,-5.22E-04,-2.22E-04,2.11E-04
2001/10/15,-0.000711,-0.00096,-0.000462,-0.000943,-0.000479,0.251498,0.251249,0.251747,0.251266,0.25173,-0.001518,0.253407,-0.000927,0.253997,-0.00126166,0.25366269,-0.001662984,-0.001024382,-0.001911349,-0.000699,-7.93E-04,-8.56E-04,-1.06E-03,-1.44E-03,-3.57E-04,-5.22E-04,-2.22E-04,2.11E-04
2001/11/15,-0.000536,-0.000644,-0.000429,-0.000778,-0.000295,0.251673,0.251566,0.25178,0.251432,0.251915,-0.001477,0.253447,-0.001098,0.253826,-0.00124306,0.2536813,-0.001568707,-0.001053122,-0.00134516,-0.000696,-7.93E-04,-8.56E-04,-1.06E-03,-1.44E-03,-3.57E-04,-5.22E-04,-2.22E-04,2.11E-04
2001/12/15,-0.001143,-0.001454,-0.000832,-0.001383,-0.000903,0.251066,0.250755,0.251377,0.250826,0.251306,-0.001544,0.25338,-0.001146,0.253779,-0.00107676,0.25384759,-0.001169035,-0.000998252,-0.001759472,-0.000698,-7.93E-04,-8.56E-04,-1.06E-03,-1.44E-03,-3.57E-04,-5.22E-04,-2.22E-04,2.11E-04
2002/1/15,-0.000465,-0.000784,-0.000146,-0.000703,-0.000227,0.251744,0.251425,0.252064,0.251507,0.251982,-0.001021,0.253903,-0.000955,0.253969,-0.00095849,0.25396586,-0.001522538,-0.001034813,-0.000686525,-0.000708,-7.93E-04,-8.56E-04,-1.06E-03,-1.44E-03,-3.57E-04,-5.22E-04,-2.22E-04,2.11E-04
2002/2/15,-0.000579,-0.000796,-0.000362,-0.000813,-0.000344,0.251631,0.251414,0.251848,0.251396,0.251865,-0.001252,0.253673,-0.00077,0.254154,-0.00100449,0.25391987,-0.001256628,-0.000964792,-0.001038328,-0.00099,-1.22E-03,-1.72E-03,-1.29E-03,-2.26E-03,-5.25E-04,-7.26E-04,-3.47E-04,-1.41E-03
2002/3/15,-0.000405,-0.000912,0.000102,-0.000626,-0.000184,0.251804,0.251298,0.252311,0.251584,0.252025,-0.000965,0.25396,-0.000525,0.2544,-0.00074036,0.25418399,-0.001814219,-0.000965223,-0.000384719,-0.000562,-1.22E-03,-1.72E-03,-1.29E-03,-2.26E-03,-5.25E-04,-7.26E-04,-3.47E-04,-1.41E-03
2002/4/15,-0.001013,-0.001103,-0.000922,-0.001228,-0.000797,0.251197,0.251106,0.251288,0.250981,0.251412,-0.000832,0.254093,-0.000794,0.25413,-0.00074044,0.25418391,-0.002289658,-0.000956579,-0.001431303,-0.00064,-1.22E-03,-1.72E-03,-1.29E-03,-2.26E-03,-5.25E-04,-7.26E-04,-3.47E-04,-1.41E-03
2002/5/15,-0.001013,-0.001212,-0.000815,-0.001228,-0.000798,0.251196,0.250997,0.251395,0.250981,0.251411,-0.001244,0.253681,-0.000644,0.25428,-0.00094872,0.25397564,-0.001175282,-0.001018251,-0.002177789,-0.000676,-1.22E-03,-1.72E-03,-1.29E-03,-2.26E-03,-5.25E-04,-7.26E-04,-3.47E-04,-1.41E-03
2002/6/15,-0.001354,-0.001694,-0.001014,-0.001571,-0.001136,0.250856,0.250516,0.251196,0.250638,0.251073,-0.001362,0.253562,-0.000728,0.254197,-0.00122149,0.25370287,-0.001893731,-0.0010579,-0.001534746,-0.000735,-1.22E-03,-1.72E-03,-1.29E-03,-2.26E-03,-5.25E-04,-7.26E-04,-3.47E-04,-1.41E-03
2002/7/15,-0.000812,-0.000947,-0.000676,-0.00103,-0.000593,0.251398,0.251262,0.251533,0.251179,0.251616,-0.001439,0.253486,-0.001019,0.253906,-0.00103872,0.25388564,-0.002473953,-0.001076094,-0.00297859,-0.000778,-1.22E-03,-1.72E-03,-1.29E-03,-2.26E-03,-5.25E-04,-7.26E-04,-3.47E-04,-1.41E-03
2002/8/15,-0.000913,-0.001045,-0.000782,-0.001131,-0.000696,0.251296,0.251165,0.251427,0.251079,0.251513,-0.001453,0.253471,-0.000626,0.254298,-0.00097014,0.25395422,-0.001179813,-0.00109078,0.000283324,-0.000824,-1.22E-03,-1.72E-03,-1.29E-03,-2.26E-03,-5.25E-04,-7.26E-04,-3.47E-04,-1.41E-03
2002/9/15,-0.00148,-0.001697,-0.001262,-0.0017,-0.00126,0.25073,0.250512,0.250947,0.250509,0.25095,-0.001436,0.253488,-0.001002,0.253923,-0.00114622,0.25377814,-0.001785716,-0.0011299,-0.000731857,-0.000827,-1.22E-03,-1.72E-03,-1.29E-03,-2.26E-03,-5.25E-04,-7.26E-04,-3.47E-04,-1.41E-03
2002/10/15,-0.001298,-0.001638,-0.000957,-0.001522,-0.001073,0.250912,0.250571,0.251252,0.250687,0.251136,-0.001959,0.252966,-0.001426,0.253498,-0.00149091,0.25343345,-0.001761658,-0.001132296,-0.001650575,-0.000832,-1.22E-03,-1.72E-03,-1.29E-03,-2.26E-03,-5.25E-04,-7.26E-04,-3.47E-04,-1.41E-03
2002/11/15,-0.001378,-0.00154,-0.001217,-0.001604,-0.001152,0.250831,0.25067,0.250993,0.250605,0.251057,-0.001719,0.253205,-0.00112,0.253805,-0.00144548,0.25347888,-0.001226837,-0.001139887,-0.000795188,-0.000848,-1.22E-03,-1.72E-03,-1.29E-03,-2.26E-03,-5.25E-04,-7.26E-04,-3.47E-04,-1.41E-03
2002/12/15,-0.001507,-0.00177,-0.001245,-0.001737,-0.001278,0.250702,0.25044,0.250964,0.250473,0.250931,-0.001548,0.253377,-0.001125,0.253799,-0.00179266,0.25313169,-0.002134287,-0.00114198,-0.002558798,-0.000891,-1.22E-03,-1.72E-03,-1.29E-03,-2.26E-03,-5.25E-04,-7.26E-04,-3.47E-04,-1.41E-03
2003/1/15,-0.000884,-0.001067,-0.0007,-0.001109,-0.000658,0.251326,0.251142,0.251509,0.2511,0.251552,-0.00203,0.252895,-0.001578,0.253346,-0.00174777,0.25317659,-0.001472518,-0.00114467,-0.003570756,-0.000922,-1.22E-03,-1.72E-03,-1.29E-03,-2.26E-03,-5.25E-04,-7.26E-04,-3.47E-04,-1.41E-03
2003/2/15,-0.000767,-0.000893,-0.000641,-0.000986,-0.000548,0.251442,0.251317,0.251568,0.251223,0.251661,-0.001197,0.253727,-0.001234,0.253691,-0.00110776,0.2538166,-0.001129069,-0.001031334,-0.002453602,-0.000994,-1.37E-03,-1.75E-03,-1.49E-03,-2.42E-03,-5.79E-04,-1.11E-03,-4.13E-04,-1.62E-03
2003/3/15,-0.001004,-0.001187,-0.000822,-0.001228,-0.000781,0.251205,0.251022,0.251388,0.250982,0.251429,-0.001144,0.25378,-0.000874,0.254051,-0.00094263,0.25398172,-0.001635647,-0.001024301,-0.000998194,-0.00094,-1.37E-03,-1.75E-03,-1.49E-03,-2.42E-03,-5.79E-04,-1.11E-03,-4.13E-04,-1.62E-03
2003/4/15,-0.000559,-0.000791,-0.000327,-0.000771,-0.000347,0.25165,0.251418,0.251882,0.251438,0.251862,-0.001181,0.253743,-0.000824,0.2541,-0.00093171,0.25399265,-0.00172291,-0.001039589,-0.000853144,-0.00093,-1.37E-03,-1.75E-03,-1.49E-03,-2.42E-03,-5.79E-04,-1.11E-03,-4.13E-04,-1.62E-03
2003/5/15,-0.000537,-0.000855,-0.000219,-0.000749,-0.000324,0.251673,0.251355,0.251991,0.25146,0.251885,-0.001367,0.253557,-0.001261,0.253663,-0.00125798,0.25366638,-0.001361725,-0.001082583,-0.000648541,-0.000911,-1.37E-03,-1.75E-03,-1.49E-03,-2.42E-03,-5.79E-04,-1.11E-03,-4.13E-04,-1.62E-03
2003/6/15,-0.000928,-0.001044,-0.000812,-0.00114,-0.000716,0.251281,0.251165,0.251397,0.251069,0.251493,-0.001508,0.253417,-0.001262,0.253663,-0.00122317,0.25370119,-0.001661694,-0.001106284,-0.002562432,-0.000954,-1.37E-03,-1.75E-03,-1.49E-03,-2.42E-03,-5.79E-04,-1.11E-03,-4.13E-04,-1.62E-03
2003/7/15,-0.000796,-0.000904,-0.000689,-0.000999,-0.000594,0.251413,0.251306,0.25152,0.25121,0.251616,-0.001284,0.25364,-0.00107,0.253854,-0.00133073,0.25359363,-0.001489607,-0.001116926,-0.001325011,-0.000962,-1.37E-03,-1.75E-03,-1.49E-03,-2.42E-03,-5.79E-04,-1.11E-03,-4.13E-04,-1.62E-03
2003/8/15,-0.00065,-0.000924,-0.000376,-0.000853,-0.000447,0.251559,0.251285,0.251833,0.251356,0.251762,-0.001376,0.253548,-0.001396,0.253529,-0.00138535,0.253539,-0.00176372,-0.001137167,-0.000476781,-0.000976,-1.37E-03,-1.75E-03,-1.49E-03,-2.42E-03,-5.79E-04,-1.11E-03,-4.13E-04,-1.62E-03
2003/9/15,-0.000857,-0.00112,-0.000595,-0.001071,-0.000644,0.251352,0.25109,0.251614,0.251139,0.251565,-0.001734,0.253191,-0.001453,0.253471,-0.00154383,0.25338053,-0.001898025,-0.001187772,-0.001997345,-0.000993,-1.37E-03,-1.75E-03,-1.49E-03,-2.42E-03,-5.79E-04,-1.11E-03,-4.13E-04,-1.62E-03
2003/10/15,-0.000726,-0.001011,-0.000441,-0.000935,-0.000517,0.251483,0.251198,0.251768,0.251274,0.251692,-0.002021,0.252903,-0.001528,0.253397,-0.00207026,0.2528541,-0.001587201,-0.001168994,-0.001459352,-0.001038,-1.37E-03,-1.75E-03,-1.49E-03,-2.42E-03,-5.79E-04,-1.11E-03,-4.13E-04,-1.62E-03
2003/11/15,-0.000982,-0.001166,-0.000797,-0.001181,-0.000782,0.251228,0.251043,0.251413,0.251028,0.251427,-0.002263,0.252662,-0.002247,0.252678,-0.00248583,0.25243853,-0.001476726,-0.001174587,-0.00313995,-0.001024,-1.37E-03,-1.75E-03,-1.49E-03,-2.42E-03,-5.79E-04,-1.11E-03,-4.13E-04,-1.62E-03
2003/12/15,-0.000785,-0.001009,-0.000561,-0.000986,-0.000584,0.251424,0.251201,0.251648,0.251224,0.251625,-0.001705,0.25322,-0.001371,0.253553,-0.00186436,0.25305999,-0.001561443,-0.001127983,-0.002694108,-0.001053,-1.37E-03,-1.75E-03,-1.49E-03,-2.42E-03,-5.79E-04,-1.11E-03,-4.13E-04,-1.62E-03
2004/1/15,-0.000725,-0.000883,-0.000567,-0.000921,-0.000529,0.251484,0.251326,0.251643,0.251288,0.25168,-0.002345,0.252579,-0.00108,0.253845,-0.00222943,0.25269492,-0.001132793,-0.001113652,-0.001442234,-0.000998,-1.37E-03,-1.75E-03,-1.49E-03,-2.42E-03,-5.79E-04,-1.11E-03,-4.13E-04,-1.62E-03
2004/2/15,-0.000645,-0.000972,-0.000318,-0.000842,-0.000448,0.251565,0.251238,0.251891,0.251368,0.251761,-0.002001,0.252923,-0.001914,0.253011,-0.00183437,0.25308999,-0.001562647,-0.001082448,-0.001592293,-0.001035,-1.39E-03,-1.96E-03,-1.65E-03,-2.59E-03,-5.69E-04,-1.08E-03,-6.23E-04,-1.12E-03
2004/3/15,-0.000378,-0.000612,-0.000144,-0.000574,-0.000181,0.251832,0.251598,0.252065,0.251635,0.252028,-0.001864,0.25306,-0.00116,0.253764,-0.00167713,0.25324723,-0.00094421,-0.001052156,-0.001488413,-0.000965,-1.39E-03,-1.96E-03,-1.65E-03,-2.59E-03,-5.69E-04,-1.08E-03,-6.23E-04,-1.12E-03
2004/4/15,-0.00075,-0.000854,-0.000646,-0.000948,-0.000552,0.251459,0.251356,0.251563,0.251262,0.251657,-0.001654,0.25327,-0.001404,0.253521,-0.00140593,0.25351842,-0.001170571,-0.001045486,-0.001423545,-0.000965,-1.39E-03,-1.96E-03,-1.65E-03,-2.59E-03,-5.69E-04,-1.08E-03,-6.23E-04,-1.12E-03
2004/5/15,-0.000666,-0.00085,-0.000483,-0.000863,-0.000469,0.251543,0.251359,0.251727,0.251346,0.25174,-0.001815,0.253109,-0.001313,0.253612,-0.0015351,0.25338925,-0.001496688,-0.001105902,-0.00180695,-0.000957,-1.39E-03,-1.96E-03,-1.65E-03,-2.59E-03,-5.69E-04,-1.08E-03,-6.23E-04,-1.12E-03
2004/6/15,-0.001093,-0.001203,-0.000982,-0.001285,-0.0009,0.251117,0.251007,0.251227,0.250924,0.251309,-0.00204,0.252884,-0.001414,0.253511,-0.00167251,0.25325185,-0.001506697,-0.001170434,-0.003527917,-0.001018,-1.39E-03,-1.96E-03,-1.65E-03,-2.59E-03,-5.69E-04,-1.08E-03,-6.23E-04,-1.12E-03
2004/7/15,-0.001045,-0.001197,-0.000893,-0.001238,-0.000852,0.251165,0.251013,0.251317,0.250971,0.251358,-0.001917,0.253008,-0.001325,0.2536,-0.00157472,0.25334964,-0.001470912,-0.00119497,-0.002035338,-0.001058,-1.39E-03,-1.96E-03,-1.65E-03,-2.59E-03,-5.69E-04,-1.08E-03,-6.23E-04,-1.12E-03
2004/8/15,-0.000664,-0.001036,-0.000291,-0.000858,-0.000469,0.251546,0.251173,0.251918,0.251351,0.25174,-0.001614,0.253311,-0.001316,0.253609,-0.00142548,0.25349888,-0.001531583,-0.001175845,-0.002847307,-0.001076,-1.39E-03,-1.96E-03,-1.65E-03,-2.59E-03,-5.69E-04,-1.08E-03,-6.23E-04,-1.12E-03
2004/9/15,-0.001053,-0.001173,-0.000933,-0.001243,-0.000864,0.251156,0.251036,0.251276,0.250967,0.251345,-0.001725,0.253199,-0.001278,0.253646,-0.00165168,0.25327268,-0.001635605,-0.001161631,-0.001760719,-0.001091,-1.39E-03,-1.96E-03,-1.65E-03,-2.59E-03,-5.69E-04,-1.08E-03,-6.23E-04,-1.12E-03
2004/10/15,-0.001152,-0.001256,-0.001049,-0.001337,-0.000967,0.251057,0.250954,0.25116,0.250872,0.251242,-0.001613,0.253311,-0.001369,0.253555,-0.00171205,0.25321231,-0.001770479,-0.001185953,-0.001568172,-0.00113,-1.39E-03,-1.96E-03,-1.65E-03,-2.59E-03,-5.69E-04,-1.08E-03,-6.23E-04,-1.12E-03
2004/11/15,-0.000822,-0.001021,-0.000622,-0.001,-0.000643,0.251388,0.251188,0.251587,0.251209,0.251567,-0.001611,0.253313,-0.001383,0.253541,-0.00183361,0.25309074,-0.001773905,-0.001186096,-0.001745959,-0.001132,-1.39E-03,-1.96E-03,-1.65E-03,-2.59E-03,-5.69E-04,-1.08E-03,-6.23E-04,-1.12E-03
2004/12/15,-0.000915,-0.001059,-0.000771,-0.001094,-0.000736,0.251295,0.25115,0.251439,0.251116,0.251473,-0.001199,0.253725,-0.00082,0.254105,-0.00109396,0.25383039,-0.001349353,-0.001211587,-0.000404663,-0.00114,-1.39E-03,-1.96E-03,-1.65E-03,-2.59E-03,-5.69E-04,-1.08E-03,-6.23E-04,-1.12E-03
2005/1/15,-0.000268,-0.000474,-0.000063,-0.000445,-0.000091,0.251941,0.251736,0.252146,0.251764,0.252118,-0.001717,0.253208,-0.001344,0.25358,-0.00133666,0.2535877,-0.0015445,-0.00118695,-0.000147977,-0.001142,-1.39E-03,-1.96E-03,-1.65E-03,-2.59E-03,-5.69E-04,-1.08E-03,-6.23E-04,-1.12E-03
2005/2/15,-0.000741,-0.000861,-0.000621,-0.000953,-0.000529,0.251468,0.251348,0.251588,0.251256,0.251681,-0.001734,0.253191,-0.001786,0.253138,-0.00164677,0.25327759,-0.001343787,-0.001097773,-0.002506338,-0.001145,-1.37E-03,-1.69E-03,-1.78E-03,-1.85E-03,-5.89E-04,-9.36E-04,-6.30E-04,-9.97E-04
2005/3/15,-0.001159,-0.001371,-0.000946,-0.001362,-0.000955,0.251051,0.250839,0.251263,0.250847,0.251254,-0.001556,0.253368,-0.001232,0.253692,-0.00155211,0.25337225,-0.001048777,-0.001084958,0.000303946,-0.001031,-1.37E-03,-1.69E-03,-1.78E-03,-1.85E-03,-5.89E-04,-9.36E-04,-6.30E-04,-9.97E-04
2005/4/15,-0.000771,-0.000986,-0.000555,-0.000973,-0.000568,0.251439,0.251223,0.251654,0.251236,0.251641,-0.00158,0.253345,-0.001336,0.253588,-0.00139774,0.25352661,-0.001352782,-0.001081122,-0.000818548,-0.001024,-1.37E-03,-1.69E-03,-1.78E-03,-1.85E-03,-5.89E-04,-9.36E-04,-6.30E-04,-9.97E-04
2005/5/15,-0.000574,-0.00078,-0.000368,-0.000779,-0.000368,0.251636,0.25143,0.251842,0.25143,0.251841,-0.001587,0.253338,-0.001005,0.253919,-0.00149654,0.25342782,-0.001421695,-0.001129313,-0.000256945,-0.00104,-1.37E-03,-1.69E-03,-1.78E-03,-1.85E-03,-5.89E-04,-9.36E-04,-6.30E-04,-9.97E-04
2005/6/15,-0.000758,-0.00089,-0.000626,-0.000963,-0.000553,0.251451,0.251319,0.251583,0.251247,0.251656,-0.00156,0.253364,-0.001114,0.25381,-0.00162467,0.25329969,-0.001808359,-0.001176048,-0.002247931,-0.001083,-1.37E-03,-1.69E-03,-1.78E-03,-1.85E-03,-5.89E-04,-9.36E-04,-6.30E-04,-9.97E-04
2005/7/15,-0.000923,-0.001057,-0.00079,-0.001131,-0.000716,0.251286,0.251153,0.251419,0.251079,0.251493,-0.001538,0.253386,-0.001118,0.253807,-0.00158544,0.25333892,-0.001829663,-0.001199449,-0.002092269,-0.001106,-1.37E-03,-1.69E-03,-1.78E-03,-1.85E-03,-5.89E-04,-9.36E-04,-6.30E-04,-9.97E-04
2005/8/15,-0.000824,-0.000976,-0.000673,-0.001041,-0.000608,0.251385,0.251234,0.251536,0.251169,0.251601,-0.001487,0.253438,-0.00103,0.253894,-0.00147896,0.2534454,-0.00185469,-0.001198172,-0.002120646,-0.001117,-1.37E-03,-1.69E-03,-1.78E-03,-1.85E-03,-5.89E-04,-9.36E-04,-6.30E-04,-9.97E-04
2005/9/15,-0.001184,-0.001345,-0.001024,-0.001392,-0.000976,0.251025,0.250865,0.251185,0.250817,0.251233,-0.001637,0.253288,-0.001061,0.253863,-0.00147835,0.25344601,-0.001938163,-0.001219709,-0.00177557,-0.001137,-1.37E-03,-1.69E-03,-1.78E-03,-1.85E-03,-5.89E-04,-9.36E-04,-6.30E-04,-9.97E-04
2005/10/15,-0.001085,-0.001222,-0.000948,-0.001294,-0.000876,0.251125,0.250988,0.251261,0.250915,0.251334,-0.001982,0.252942,-0.00146,0.253465,-0.00160066,0.2533237,-0.001850241,-0.001224572,-0.002625169,-0.001188,-1.37E-03,-1.69E-03,-1.78E-03,-1.85E-03,-5.89E-04,-9.36E-04,-6.30E-04,-9.97E-04
2005/11/15,-0.001069,-0.001253,-0.000886,-0.001277,-0.000861,0.25114,0.250957,0.251324,0.250932,0.251349,-0.002176,0.252748,-0.001418,0.253506,-0.00205437,0.25286999,-0.001759429,-0.001218818,-0.002537965,-0.001169,-1.37E-03,-1.69E-03,-1.78E-03,-1.85E-03,-5.89E-04,-9.36E-04,-6.30E-04,-9.97E-04
2005/12/15,-0.001625,-0.001805,-0.001445,-0.001841,-0.001409,0.250585,0.250405,0.250765,0.250369,0.2508,-0.001734,0.25319,-0.001441,0.253484,-0.00159611,0.25332824,-0.001973487,-0.001208614,-0.002635134,-0.001175,-1.37E-03,-1.69E-03,-1.78E-03,-1.85E-03,-5.89E-04,-9.36E-04,-6.30E-04,-9.97E-04
2006/1/15,0.000082,-0.000923,0.001086,-0.00013,0.000293,0.252291,0.251286,0.253296,0.252079,0.252503,-0.001833,0.253091,-0.001866,0.253058,-0.00175521,0.25316915,-0.00203134,-0.001228609,-0.002333957,-0.001128,-1.37E-03,-1.69E-03,-1.78E-03,-1.85E-03,-5.89E-04,-9.36E-04,-6.30E-04,-9.97E-04
2006/2/15,-0.00085,-0.000967,-0.000733,-0.001059,-0.00064,0.25136,0.251242,0.251477,0.25115,0.251569,-0.001594,0.25333,-0.001594,0.25333,-0.0013501,0.25357426,-0.002140714,-0.001165667,-0.003112227,-0.001114,-1.64E-03,-1.79E-03,-1.87E-03,-2.14E-03,-5.60E-04,-8.95E-04,-6.19E-04,-1.61E-03
2006/3/15,-0.00159,-0.001804,-0.001377,-0.001803,-0.001378,0.250619,0.250405,0.250833,0.250407,0.250831,-0.001612,0.253312,-0.001489,0.253435,-0.00155291,0.25337144,-0.001949067,-0.001157762,-0.002761384,-0.001556,-1.64E-03,-1.79E-03,-1.87E-03,-2.14E-03,-5.60E-04,-8.95E-04,-6.19E-04,-1.61E-03
2006/4/15,-0.000743,-0.00092,-0.000567,-0.000958,-0.000528,0.251466,0.25129,0.251643,0.251251,0.251681,-0.001269,0.253655,-0.00151,0.253414,-0.00139161,0.25353275,-0.001787705,-0.001160575,-0.002285566,-0.000935,-1.64E-03,-1.79E-03,-1.87E-03,-2.14E-03,-5.60E-04,-8.95E-04,-6.19E-04,-1.61E-03
2006/5/15,-0.000715,-0.000875,-0.000555,-0.000927,-0.000502,0.251495,0.251335,0.251655,0.251282,0.251707,-0.001488,0.253436,-0.001437,0.253487,-0.00147634,0.25344801,-0.001639524,-0.001207082,-0.002302738,-0.001052,-1.64E-03,-1.79E-03,-1.87E-03,-2.14E-03,-5.60E-04,-8.95E-04,-6.19E-04,-1.61E-03
2006/6/15,-0.001484,-0.001662,-0.001306,-0.001695,-0.001273,0.250725,0.250547,0.250903,0.250514,0.250936,-0.001287,0.253637,-0.001333,0.253591,-0.001293,0.25363136,-0.001737557,-0.001233581,-0.000256218,-0.001045,-1.64E-03,-1.79E-03,-1.87E-03,-2.14E-03,-5.60E-04,-8.95E-04,-6.19E-04,-1.61E-03
2006/7/15,-0.001129,-0.00149,-0.000767,-0.001348,-0.000909,0.251081,0.250719,0.251442,0.250861,0.2513,-0.001278,0.253646,-0.001578,0.253347,-0.00137574,0.25354861,-0.002081351,-0.001250419,-0.00261622,-0.001106,-1.64E-03,-1.79E-03,-1.87E-03,-2.14E-03,-5.60E-04,-8.95E-04,-6.19E-04,-1.61E-03
2006/8/15,-0.001091,-0.001268,-0.000913,-0.001311,-0.000871,0.251119,0.250941,0.251296,0.250898,0.251339,-0.001528,0.253397,-0.001525,0.2534,-0.00155158,0.25337278,-0.002143319,-0.001282037,-0.002462526,-0.00117,-1.64E-03,-1.79E-03,-1.87E-03,-2.14E-03,-5.60E-04,-8.95E-04,-6.19E-04,-1.61E-03
2006/9/15,-0.001345,-0.001491,-0.001198,-0.001563,-0.001126,0.250865,0.250718,0.251011,0.250646,0.251084,-0.001534,0.253391,-0.001252,0.253673,-0.00164186,0.2532825,-0.001914187,-0.001329015,-0.002363504,-0.001195,-1.64E-03,-1.79E-03,-1.87E-03,-2.14E-03,-5.60E-04,-8.95E-04,-6.19E-04,-1.61E-03
2006/10/15,-0.000955,-0.001038,-0.000871,-0.001174,-0.000736,0.251255,0.251171,0.251338,0.251036,0.251474,-0.00189,0.253034,-0.001207,0.253717,-0.00183396,0.2530904,-0.001972851,-0.001322,-0.002386444,-0.001176,-1.64E-03,-1.79E-03,-1.87E-03,-2.14E-03,-5.60E-04,-8.95E-04,-6.19E-04,-1.61E-03
2006/11/15,-0.001586,-0.001964,-0.001209,-0.001835,-0.001337,0.250623,0.250246,0.251001,0.250374,0.250872,-0.001971,0.252954,-0.001533,0.253392,-0.00185978,0.25306457,-0.001949645,-0.001273751,-0.002476454,-0.001162,-1.64E-03,-1.79E-03,-1.87E-03,-2.14E-03,-5.60E-04,-8.95E-04,-6.19E-04,-1.61E-03
2006/12/15,-0.001195,-0.001246,-0.001143,-0.001473,-0.000916,0.251015,0.250963,0.251066,0.250736,0.251293,-0.001072,0.253852,-0.001486,0.253438,-0.00147826,0.25344609,-0.00236727,-0.001266745,-0.001563787,-0.001186,-1.64E-03,-1.79E-03,-1.87E-03,-2.14E-03,-5.60E-04,-8.95E-04,-6.19E-04,-1.61E-03
